Date;Close;Open
30/12/2024;137.49;134.83
31/12/2024;134.29;138.03
02/01/2025;138.31;136
03/01/2025;144.47;140.01
06/01/2025;149.43;148.59
07/01/2025;140.14;153.03
08/01/2025;140.11;142.58
10/01/2025;135.91;137.45
13/01/2025;133.23;129.99
14/01/2025;131.76;136.05
15/01/2025;136.24;133.65
16/01/2025;133.57;138.64
17/01/2025;137.71;136.69
21/01/2025;140.83;139.16
22/01/2025;147.07;144.66
23/01/2025;147.22;145.05
24/01/2025;142.62;148.37
27/01/2025;118.42;124.8
28/01/2025;128.99;121.81
29/01/2025;123.7;126.5
30/01/2025;124.65;123.1
31/01/2025;120.07;123.78
03/02/2025;116.66;114.75
04/02/2025;118.65;116.96
05/02/2025;124.83;121.76
06/02/2025;128.68;127.42
07/02/2025;129.84;129.22
10/02/2025;133.57;130.09
11/02/2025;132.8;132.58
12/02/2025;131.14;130.02
13/02/2025;135.29;131.555
14/02/2025;138.85;136.48
18/02/2025;139.4;141.27
19/02/2025;139.23;139.51
20/02/2025;140.11;140.03
21/02/2025;134.43;140.04
24/02/2025;130.28;136.56
25/02/2025;126.63;129.98
26/02/2025;131.28;129.985
27/02/2025;120.15;135
28/02/2025;124.92;118.02
03/03/2025;114.06;123.51
04/03/2025;115.99;110.645
05/03/2025;117.3;117.58
06/03/2025;110.57;113.53
07/03/2025;112.69;111.25
10/03/2025;106.98;109.9
11/03/2025;108.76;106.99
12/03/2025;115.74;114.12
13/03/2025;115.58;117.03
14/03/2025;121.67;118.61
17/03/2025;119.53;122.74
18/03/2025;115.43;118
19/03/2025;117.52;117.27
20/03/2025;118.53;116.55
21/03/2025;117.7;116.94
24/03/2025;121.41;119.88
25/03/2025;120.69;120.545
26/03/2025;113.76;118.73
27/03/2025;111.43;111.35
28/03/2025;109.67;111.485
31/03/2025;108.38;105.13
01/04/2025;110.15;108.515
02/04/2025;110.42;107.29
03/04/2025;101.8;103.51
04/04/2025;94.31;98.91
07/04/2025;97.64;87.46
08/04/2025;96.3;103.805
09/04/2025;114.33;98.89
10/04/2025;107.57;109.37
11/04/2025;110.93;108.5
14/04/2025;110.71;114.11
15/04/2025;112.2;110.97
16/04/2025;104.49;104.55
17/04/2025;101.49;104.45
21/04/2025;96.91;98.77
22/04/2025;98.89;98.78
23/04/2025;102.71;104.52
24/04/2025;106.43;103.475
25/04/2025;111.01;106.85
28/04/2025;108.73;109.69
29/04/2025;109.02;107.67
30/04/2025;108.92;104.47
01/05/2025;111.61;113.08
