Date;Close;Open
24/01/2025; $529.63 ; $533.02 
27/01/2025; $514.21 ; $511.00 
28/01/2025; $521.81 ; $515.22 
29/01/2025; $520.83 ; $522.46 
30/01/2025; $523.05 ; $523.71 
31/01/2025; $522.29 ; $526.92 
03/02/2025; $518.11 ; $513.47 
04/02/2025; $524.47 ; $518.63 
05/02/2025; $526.85 ; $521.82 
06/02/2025; $529.60 ; $527.36 
07/02/2025; $522.92 ; $530.14 
10/02/2025; $529.25 ; $527.22 
11/02/2025; $527.99 ; $525.96 
12/02/2025; $528.30 ; $522.30 
13/02/2025; $535.90 ; $529.98 
14/02/2025; $538.15 ; $536.01 
18/02/2025; $539.37 ; $539.73 
19/02/2025; $539.52 ; $538.57 
20/02/2025; $537.23 ; $538.73 
21/02/2025; $526.08 ; $538.38 
24/02/2025; $519.87 ; $527.88 
25/02/2025; $513.32 ; $519.24 
26/02/2025; $514.56 ; $515.53 
27/02/2025; $500.27 ; $518.13 
28/02/2025; $508.17 ; $500.13 
03/03/2025; $497.05 ; $511.52 
04/03/2025; $495.55 ; $494.18 
05/03/2025; $502.01 ; $496.20 
06/03/2025; $488.20 ; $493.69 
07/03/2025; $491.79 ; $487.16 
10/03/2025; $472.73 ; $483.45 
11/03/2025; $471.60 ; $472.35 
12/03/2025; $476.92 ; $479.16 
13/03/2025; $468.34 ; $476.25 
14/03/2025; $479.66 ; $473.73 
17/03/2025; $482.77 ; $479.61 
18/03/2025; $474.54 ; $479.41 
19/03/2025; $480.89 ; $476.81 
20/03/2025; $479.26 ; $476.88 
21/03/2025; $480.84 ; $474.08 
24/03/2025; $490.66 ; $487.74 
25/03/2025; $493.46 ; $491.39 
26/03/2025; $484.38 ; $492.30 
27/03/2025; $481.62 ; $482.41 
28/03/2025; $468.94 ; $479.81 
31/03/2025; $468.92 ; $461.92 
01/04/2025; $472.70 ; $467.30 
02/04/2025; $476.15 ; $466.12 
03/04/2025; $450.66 ; $456.44 
04/04/2025; $422.67 ; $438.14 
07/04/2025; $423.69 ; $408.66 
08/04/2025; $416.06 ; $438.16 
09/04/2025; $466.00 ; $415.57 
10/04/2025; $446.18 ; $453.56 
11/04/2025; $454.40 ; $444.65 
14/04/2025; $457.48 ; $464.46 
15/04/2025; $457.99 ; $458.54 
16/04/2025; $444.18 ; $449.03 
17/04/2025; $444.10 ; $447.17 
21/04/2025; $433.11 ; $438.23 
22/04/2025; $444.48 ; $438.82 
23/04/2025; $454.56 ; $458.17 
24/04/2025; $467.35 ; $456.48 
25/04/2025; $472.56 ; $466.97 
28/04/2025; $472.41 ; $473.03 
29/04/2025; $475.53 ; $470.17 
30/04/2025; $475.47 ; $467.13 
01/05/2025; $481.68 ; $483.41 
